17	85	1	1
42	3	1	1
85	215	1	1
17	3	1	1
3	42	1	1
46	18	1	1
355	18	1	1
42	215	1	1
85	46	1	1
355	17	1	1
18	3	1	1
42	355	1	1
215	3	1	1
215	42	1	1
18	2	1	1
355	85	1	1
46	85	1	1
3	355	1	1
2	18	1	1
42	17	1	1
215	85	1	1
42	18	1	1
46	3	1	1
355	3	1	1
215	17	1	1
17	355	1	1
85	3	1	1
85	17	1	1
2	46	1	1
355	42	1	1
3	215	1	1
3	2	1	1
46	2	1	1
18	215	1	1
215	18	1	1
42	85	1	1
3	17	1	1
2	17	1	1
17	42	1	1
18	42	1	1
2	355	1	1
2	85	1	1
3	85	1	1
17	215	1	1
46	2	2	2
30	150	2	2
46	21	2	2
21	30	2	2
30	46	2	2
21	150	2	2
21	46	2	2
46	29	2	2
2	30	2	2
29	30	2	2
2	150	2	2
29	150	2	2
46	30	2	2
150	46	2	2
21	29	2	2
150	21	2	2
29	21	2	2
30	21	2	2
2	29	2	2
2	46	2	2
30	29	2	2
2	21	2	2
29	2	2	2
150	29	2	2
150	30	2	2
29	46	2	2
21	2	2	2
46	150	2	2
150	2	2	2
30	2	2	2
151	2	3	3
2	22	3	3
83	356	3	3
22	2	3	3
48	356	3	3
2	48	3	3
22	83	3	3
356	48	3	3
2	356	3	3
356	151	3	3
356	2	3	3
2	151	3	3
151	48	3	3
151	22	3	3
22	356	3	3
48	22	3	3
151	356	3	3
22	151	3	3
356	22	3	3
356	83	3	3
48	2	3	3
151	83	3	3
83	48	3	3
22	48	3	3
48	151	3	3
83	22	3	3
83	2	3	3
2	83	3	3
83	151	3	3
48	83	3	3
43	9	4	4
2	29	4	4
29	2	4	4
2	9	4	4
10	29	4	4
57	83	4	4
9	57	4	4
83	29	4	4
9	2	4	4
57	9	4	4
9	10	4	4
9	1	4	4
2	1	4	4
29	57	4	4
1	43	4	4
2	43	4	4
10	2	4	4
10	57	4	4
1	10	4	4
2	10	4	4
83	2	4	4
1	29	4	4
10	1	4	4
1	83	4	4
1	2	4	4
10	43	4	4
43	10	4	4
10	83	4	4
57	1	4	4
9	83	4	4
29	10	4	4
29	83	4	4
83	10	4	4
43	83	4	4
83	1	4	4
1	9	4	4
57	10	4	4
83	9	4	4
43	2	4	4
2	83	4	4
1	57	4	4
57	2	4	4
83	57	4	4
43	1	4	4
2	57	4	4
9	43	4	4
57	29	4	4
10	9	4	4
83	43	4	4
29	1	4	4
358	86	5	5
86	216	5	5
8	9	5	5
8	358	5	5
359	357	5	5
359	49	5	5
49	216	5	5
8	216	5	5
9	49	5	5
359	8	5	5
358	9	5	5
49	86	5	5
86	49	5	5
9	86	5	5
359	86	5	5
216	358	5	5
357	358	5	5
86	359	5	5
216	8	5	5
49	359	5	5
9	359	5	5
86	9	5	5
358	357	5	5
216	49	5	5
49	357	5	5
86	358	5	5
9	358	5	5
359	9	5	5
86	8	5	5
49	358	5	5
357	86	5	5
357	9	5	5
358	359	5	5
49	9	5	5
9	357	5	5
216	86	5	5
8	86	5	5
357	49	5	5
8	359	5	5
357	359	5	5
358	216	5	5
9	8	5	5
8	49	5	5
358	8	5	5
86	357	5	5
49	8	5	5
359	216	5	5
359	358	5	5
216	359	5	5
358	49	5	5
152	49	6	7
49	215	6	7
215	152	6	7
49	152	6	7
152	215	6	7
152	17	6	7
215	17	6	7
17	152	6	7
17	49	6	7
17	215	6	7
215	49	6	7
49	17	6	7
8	153	7	8
8	87	7	8
87	87	7	8
360	87	7	8
360	153	7	8
360	8	7	8
87	153	7	8
8	360	7	8
153	87	7	8
360	87	7	8
87	360	7	8
153	8	7	8
87	153	7	8
153	87	7	8
87	360	7	8
87	87	7	8
87	8	7	8
8	87	7	8
153	360	7	8
87	8	7	8
6	16	8	9
10	11	8	9
107	154	8	9
69	87	8	9
2	217	8	9
1	109	8	9
69	2	8	9
155	217	8	9
16	12	8	9
47	2	8	9
7	10	8	9
6	11	8	9
16	87	8	9
108	6	8	9
11	16	8	9
155	16	8	9
361	12	8	9
6	108	8	9
108	361	8	9
2	108	8	9
12	2	8	9
362	69	8	9
2	9	8	9
9	217	8	9
7	11	8	9
1	10	8	9
2	69	8	9
11	108	8	9
155	109	8	9
9	69	8	9
16	11	8	9
87	47	8	9
108	12	8	9
109	155	8	9
155	6	8	9
363	107	8	9
16	109	8	9
361	362	8	9
1	11	8	9
87	12	8	9
362	10	8	9
107	69	8	9
1	12	8	9
363	1	8	9
9	154	8	9
2	363	8	9
363	9	8	9
109	31	8	9
16	31	8	9
69	361	8	9
9	1	8	9
7	362	8	9
6	1	8	9
12	31	8	9
11	6	8	9
9	2	8	9
10	16	8	9
7	361	8	9
109	1	8	9
155	363	8	9
16	108	8	9
6	155	8	9
155	107	8	9
217	1	8	9
87	7	8	9
11	1	8	9
11	12	8	9
11	7	8	9
217	363	8	9
10	6	8	9
1	31	8	9
6	10	8	9
7	47	8	9
1	31	8	9
11	361	8	9
154	47	8	9
87	16	8	9
6	109	8	9
47	107	8	9
1	217	8	9
154	69	8	9
2	1	8	9
11	2	8	9
10	7	8	9
362	12	8	9
6	12	8	9
31	1	8	9
1	155	8	9
12	16	8	9
107	1	8	9
47	7	8	9
12	69	8	9
47	69	8	9
10	108	8	9
12	87	8	9
87	69	8	9
7	16	8	9
108	11	8	9
362	154	8	9
12	362	8	9
12	108	8	9
7	12	8	9
7	87	8	9
6	1	8	9
12	361	8	9
9	363	8	9
10	1	8	9
9	107	8	9
87	154	8	9
108	1	8	9
1	2	8	9
87	361	8	9
16	362	8	9
12	7	8	9
2	16	8	9
154	107	8	9
16	155	8	9
155	2	8	9
10	362	8	9
69	47	8	9
16	10	8	9
31	1	8	9
10	12	8	9
362	7	8	9
12	1	8	9
1	154	8	9
87	362	8	9
363	2	8	9
2	154	8	9
154	7	8	9
16	2	8	9
217	1	8	9
6	31	8	9
2	31	8	9
47	217	8	9
7	69	8	9
362	16	8	9
11	10	8	9
69	107	8	9
1	217	8	9
154	87	8	9
16	6	8	9
16	12	8	9
1	155	8	9
12	109	8	9
31	363	8	9
217	155	8	9
2	47	8	9
1	109	8	9
1	108	8	9
12	6	8	9
154	361	8	9
2	155	8	9
154	2	8	9
109	16	8	9
361	11	8	9
361	7	8	9
363	109	8	9
6	2	8	9
69	12	8	9
363	6	8	9
1	47	8	9
217	31	8	9
9	47	8	9
9	362	8	9
31	217	8	9
2	12	8	9
1	6	8	9
16	1	8	9
217	107	8	9
31	6	8	9
361	10	8	9
47	9	8	9
31	2	8	9
31	109	8	9
363	1	8	9
31	155	8	9
6	363	8	9
217	47	8	9
363	217	8	9
6	16	8	9
16	361	8	9
362	87	8	9
7	154	8	9
1	6	8	9
107	363	8	9
108	2	8	9
361	69	8	9
154	362	8	9
31	12	8	9
2	11	8	9
109	12	8	9
10	361	8	9
155	1	8	9
107	217	8	9
69	362	8	9
361	154	8	9
2	1	8	9
47	87	8	9
361	108	8	9
1	107	8	9
107	2	8	9
47	154	8	9
155	1	8	9
108	10	8	9
2	6	8	9
363	31	8	9
363	155	8	9
107	47	8	9
31	16	8	9
109	1	8	9
1	2	8	9
1	363	8	9
361	16	8	9
9	87	8	9
1	9	8	9
47	1	8	9
10	2	8	9
47	362	8	9
217	109	8	9
2	10	8	9
109	6	8	9
87	107	8	9
1	363	8	9
2	107	8	9
12	10	8	9
361	87	8	9
109	217	8	9
108	16	8	9
217	2	8	9
69	7	8	9
1	16	8	9
217	9	8	9
107	87	8	9
155	31	8	9
87	9	8	9
362	47	8	9
69	154	8	9
107	9	8	9
16	7	8	9
12	16	8	9
362	361	8	9
16	6	8	9
69	9	8	9
107	155	8	9
12	11	8	9
109	363	8	9
154	1	8	9
362	9	8	9
154	9	8	9
157	9	9	10
218	88	9	10
88	10	9	10
364	9	9	10
10	365	9	10
32	364	9	10
88	365	9	10
35	1	9	10
157	218	9	10
35	156	9	10
10	218	9	10
364	156	9	10
157	88	9	10
9	32	9	10
4	364	9	10
157	10	9	10
4	35	9	10
365	88	9	10
88	4	9	10
88	157	9	10
364	32	9	10
1	365	9	10
156	4	9	10
157	32	9	10
365	10	9	10
9	1	9	10
32	4	9	10
9	10	9	10
32	88	9	10
4	88	9	10
1	4	9	10
1	156	9	10
1	10	9	10
218	365	9	10
32	35	9	10
10	32	9	10
1	218	9	10
156	364	9	10
35	32	9	10
10	157	9	10
4	32	9	10
10	35	9	10
9	364	9	10
157	1	9	10
35	4	9	10
35	88	9	10
32	157	9	10
218	10	9	10
4	156	9	10
88	218	9	10
9	218	9	10
1	32	9	10
35	9	9	10
32	10	9	10
4	1	9	10
1	88	9	10
32	1	9	10
218	9	9	10
32	156	9	10
365	1	9	10
365	157	9	10
88	35	9	10
35	10	9	10
32	9	9	10
10	1	9	10
4	9	9	10
156	32	9	10
218	157	9	10
88	1	9	10
156	35	9	10
10	88	9	10
9	4	9	10
364	35	9	10
9	35	9	10
35	364	9	10
1	35	9	10
364	4	9	10
88	32	9	10
9	157	9	10
157	365	9	10
218	1	9	10
365	218	9	10
10	9	9	10
156	1	9	10
88	9	9	10
9	156	9	10
9	88	9	10
156	9	9	10
1	157	9	10
1	9	9	10
1	372	10	11
219	3	10	11
376	12	10	11
372	371	10	11
158	375	10	11
3	375	10	11
372	158	10	11
106	376	10	11
375	214	10	11
155	368	10	11
106	12	10	11
3	367	10	11
85	87	10	11
18	370	10	11
369	158	10	11
370	371	10	11
3	155	10	11
106	375	10	11
1	373	10	11
376	3	10	11
219	368	10	11
85	12	10	11
158	372	10	11
368	155	10	11
14	373	10	11
3	219	10	11
368	369	10	11
367	7	10	11
18	106	10	11
373	371	10	11
374	85	10	11
366	7	10	11
368	18	10	11
375	106	10	11
3	12	10	11
12	85	10	11
85	375	10	11
3	369	10	11
370	158	10	11
369	370	10	11
375	374	10	11
3	155	10	11
87	373	10	11
69	368	10	11
12	18	10	11
7	366	10	11
374	18	10	11
367	18	10	11
3	373	10	11
14	376	10	11
373	87	10	11
1	87	10	11
106	153	10	11
4	370	10	11
158	4	10	11
375	158	10	11
87	106	10	11
372	158	10	11
87	153	10	11
155	158	10	11
369	368	10	11
3	4	10	11
18	87	10	11
1	374	10	11
12	375	10	11
3	372	10	11
7	219	10	11
372	4	10	11
1	4	10	11
371	158	10	11
153	377	10	11
368	370	10	11
376	375	10	11
85	376	10	11
153	376	10	11
18	1	10	11
18	7	10	11
18	375	10	11
369	3	10	11
106	87	10	11
377	106	10	11
373	158	10	11
155	371	10	11
371	372	10	11
373	4	10	11
367	3	10	11
376	153	10	11
85	374	10	11
106	374	10	11
3	370	10	11
1	155	10	11
87	85	10	11
87	158	10	11
369	367	10	11
158	87	10	11
87	377	10	11
367	69	10	11
1	370	10	11
372	155	10	11
158	1	10	11
18	377	10	11
158	376	10	11
18	3	10	11
158	85	10	11
371	373	10	11
374	106	10	11
370	367	10	11
158	3	10	11
375	85	10	11
4	3	10	11
3	158	10	11
69	7	10	11
376	14	10	11
69	219	10	11
1	158	10	11
371	4	10	11
3	87	10	11
69	18	10	11
372	373	10	11
87	372	10	11
155	369	10	11
158	1	10	11
85	1	10	11
369	371	10	11
3	368	10	11
12	153	10	11
366	69	10	11
18	368	10	11
370	18	10	11
366	368	10	11
4	372	10	11
85	214	10	11
1	4	10	11
3	18	10	11
370	3	10	11
214	375	10	11
158	155	10	11
3	214	10	11
371	370	10	11
3	106	10	11
374	376	10	11
219	18	10	11
153	87	10	11
1	3	10	11
377	3	10	11
366	219	10	11
87	1	10	11
214	87	10	11
7	367	10	11
214	14	10	11
375	3	10	11
3	371	10	11
1	369	10	11
158	371	10	11
4	87	10	11
1	85	10	11
87	12	10	11
106	18	10	11
367	366	10	11
372	1	10	11
3	87	10	11
12	3	10	11
18	12	10	11
214	85	10	11
14	214	10	11
368	3	10	11
371	3	10	11
367	368	10	11
7	69	10	11
375	18	10	11
158	373	10	11
1	371	10	11
18	153	10	11
158	369	10	11
214	1	10	11
369	155	10	11
368	366	10	11
12	87	10	11
18	219	10	11
372	214	10	11
12	376	10	11
369	1	10	11
4	373	10	11
374	12	10	11
371	87	10	11
14	158	10	11
368	69	10	11
371	1	10	11
375	376	10	11
3	18	10	11
87	4	10	11
219	369	10	11
14	1	10	11
214	3	10	11
369	219	10	11
87	3	10	11
370	155	10	11
370	368	10	11
85	158	10	11
153	12	10	11
106	3	10	11
374	158	10	11
376	158	10	11
370	4	10	11
158	214	10	11
366	367	10	11
4	155	10	11
155	3	10	11
3	1	10	11
4	1	10	11
377	153	10	11
12	106	10	11
373	14	10	11
3	69	10	11
376	374	10	11
158	372	10	11
7	18	10	11
219	69	10	11
155	372	10	11
1	3	10	11
219	7	10	11
158	374	10	11
1	214	10	11
1	3	10	11
371	369	10	11
372	87	10	11
12	374	10	11
373	1	10	11
158	3	10	11
69	366	10	11
214	372	10	11
374	375	10	11
1	368	10	11
367	370	10	11
12	14	10	11
87	214	10	11
87	18	10	11
366	18	10	11
18	366	10	11
369	18	10	11
3	158	10	11
3	153	10	11
219	367	10	11
376	106	10	11
376	18	10	11
153	3	10	11
155	1	10	11
14	375	10	11
18	376	10	11
3	377	10	11
106	14	10	11
3	1	10	11
3	376	10	11
1	158	10	11
18	3	10	11
85	14	10	11
375	14	10	11
153	106	10	11
370	1	10	11
375	12	10	11
373	85	10	11
69	3	10	11
69	367	10	11
4	371	10	11
368	1	10	11
18	369	10	11
158	370	10	11
155	370	10	11
14	85	10	11
370	369	10	11
373	214	10	11
371	155	10	11
372	3	10	11
87	158	10	11
374	1	10	11
368	219	10	11
373	3	10	11
87	3	10	11
18	69	10	11
373	372	10	11
214	373	10	11
153	18	10	11
214	374	10	11
155	4	10	11
87	371	10	11
18	374	10	11
4	158	10	11
3	1	10	11
14	106	10	11
367	219	10	11
18	367	10	11
368	367	10	11
155	3	10	11
14	12	10	11
374	14	10	11
85	373	10	11
377	87	10	11
214	158	10	11
377	18	10	11
376	85	10	11
1	14	10	11
367	369	10	11
219	366	10	11
106	377	10	11
158	87	10	11
14	374	10	11
158	14	10	11
1	18	10	11
374	214	10	11
4	1	10	11
159	6	11	12
35	7	11	12
11	1	11	12
1	5	11	12
71	11	11	12
13	71	11	12
220	71	11	12
379	1	11	12
35	13	11	12
211	5	11	12
379	7	11	12
159	379	11	12
378	6	11	12
46	4	11	12
6	13	11	12
1	220	11	12
161	15	11	12
15	35	11	12
160	1	11	12
159	1	11	12
1	378	11	12
160	1	11	12
11	379	11	12
5	380	11	12
159	11	11	12
159	211	11	12
6	211	11	12
15	5	11	12
13	35	11	12
11	15	11	12
6	378	11	12
159	5	11	12
11	7	11	12
88	159	11	12
88	13	11	12
1	15	11	12
15	5	11	12
1	7	11	12
71	5	11	12
71	5	11	12
220	11	11	12
211	15	11	12
88	11	11	12
5	159	11	12
7	5	11	12
379	35	11	12
159	13	11	12
159	35	11	12
7	1	11	12
71	159	11	12
380	15	11	12
5	71	11	12
1	7	11	12
6	7	11	12
11	5	11	12
88	379	11	12
379	159	11	12
15	13	11	12
159	7	11	12
6	6	11	12
1	6	11	12
13	159	11	12
379	88	11	12
71	220	11	12
7	6	11	12
6	6	11	12
88	7	11	12
211	13	11	12
4	1	11	12
6	13	11	12
7	88	11	12
5	46	11	12
220	160	11	12
1	160	11	12
1	15	11	12
4	46	11	12
7	35	11	12
160	71	11	12
46	1	11	12
11	159	11	12
6	159	11	12
1	379	11	12
5	1	11	12
220	5	11	12
380	5	11	12
1	11	11	12
13	379	11	12
1	15	11	12
1	1	11	12
11	378	11	12
13	6	11	12
7	88	11	12
7	13	11	12
4	5	11	12
5	159	11	12
6	1	11	12
88	7	11	12
1	5	11	12
46	161	11	12
159	211	11	12
6	1	11	12
46	5	11	12
11	1	11	12
159	5	11	12
160	5	11	12
220	1	11	12
211	6	11	12
1	159	11	12
379	6	11	12
1	5	11	12
15	7	11	12
380	4	11	12
380	220	11	12
159	379	11	12
15	211	11	12
1	13	11	12
35	6	11	12
159	1	11	12
159	6	11	12
5	46	11	12
378	159	11	12
1	88	11	12
6	7	11	12
15	46	11	12
211	35	11	12
6	7	11	12
7	211	11	12
13	1	11	12
15	71	11	12
6	159	11	12
6	11	11	12
160	15	11	12
5	4	11	12
159	6	11	12
5	15	11	12
1	6	11	12
160	220	11	12
159	7	11	12
35	211	11	12
11	71	11	12
15	1	11	12
6	11	11	12
35	5	11	12
13	6	11	12
5	5	11	12
11	6	11	12
15	160	11	12
15	11	11	12
88	6	11	12
13	211	11	12
159	378	11	12
46	380	11	12
161	4	11	12
15	380	11	12
380	46	11	12
159	11	11	12
159	5	11	12
6	378	11	12
35	13	11	12
15	5	11	12
35	15	11	12
6	159	11	12
1	159	11	12
13	159	11	12
159	88	11	12
159	160	11	12
11	6	11	12
378	6	11	12
160	5	11	12
211	7	11	12
11	1	11	12
211	159	11	12
13	15	11	12
7	159	11	12
11	159	11	12
159	6	11	12
159	1	11	12
13	6	11	12
1	6	11	12
5	71	11	12
1	46	11	12
6	1	11	12
160	11	11	12
46	220	11	12
5	161	11	12
5	13	11	12
5	159	11	12
211	159	11	12
1	220	11	12
88	6	11	12
71	211	11	12
13	160	11	12
220	15	11	12
11	5	11	12
35	159	11	12
4	380	11	12
6	13	11	12
5	11	11	12
5	1	11	12
1	46	11	12
13	159	11	12
13	88	11	12
5	35	11	12
5	5	11	12
379	13	11	12
1	6	11	12
15	1	11	12
6	159	11	12
15	159	11	12
13	7	11	12
161	5	11	12
71	13	11	12
46	11	11	12
5	7	11	12
4	15	11	12
1	6	11	12
7	159	11	12
159	13	11	12
15	220	11	12
7	378	11	12
378	1	11	12
35	379	11	12
160	13	11	12
5	220	11	12
11	88	11	12
6	379	11	12
5	1	11	12
1	159	11	12
211	13	11	12
5	15	11	12
4	161	11	12
380	161	11	12
6	35	11	12
46	1	11	12
5	160	11	12
6	88	11	12
159	35	11	12
6	88	11	12
379	159	11	12
71	1	11	12
7	11	11	12
7	6	11	12
7	13	11	12
13	159	11	12
7	379	11	12
6	1	11	12
13	7	11	12
1	1	11	12
71	160	11	12
159	71	11	12
13	35	11	12
11	160	11	12
1	380	11	12
1	11	11	12
220	5	11	12
35	159	11	12
5	11	11	12
378	7	11	12
15	4	11	12
220	1	11	12
380	1	11	12
15	1	11	12
88	159	11	12
6	1	11	12
88	1	11	12
7	6	11	12
159	15	11	12
211	71	11	12
46	15	11	12
15	161	11	12
1	71	11	12
7	15	11	12
6	379	11	12
5	160	11	12
159	13	11	12
159	88	11	12
161	380	11	12
5	15	11	12
160	159	11	12
7	1	11	12
1	4	11	12
379	6	11	12
13	211	11	12
71	15	11	12
159	13	11	12
11	46	11	12
1	11	11	12
1	11	11	12
378	11	11	12
11	1	11	12
11	220	11	12
5	220	11	12
1	160	11	12
220	46	11	12
379	11	11	12
220	380	11	12
5	211	11	12
46	5	11	12
161	46	11	12
13	5	11	12
26	2	12	13
26	221	12	13
162	36	12	13
20	36	12	13
221	20	12	13
162	221	12	13
36	162	12	13
2	221	12	13
221	26	12	13
2	162	12	13
26	20	12	13
26	36	12	13
221	36	12	13
2	36	12	13
36	26	12	13
26	162	12	13
36	2	12	13
20	221	12	13
162	26	12	13
221	2	12	13
162	2	12	13
36	221	12	13
2	26	12	13
36	20	12	13
221	162	12	13
2	20	12	13
162	20	12	13
20	26	12	13
20	162	12	13
20	2	12	13
7	36	13	14
36	42	13	14
7	382	13	14
162	5	13	14
36	110	13	14
26	36	13	14
36	26	13	14
382	111	13	14
36	26	13	14
5	36	13	14
36	381	13	14
7	5	13	14
17	2	13	14
110	5	13	14
2	42	13	14
17	36	13	14
7	110	13	14
42	5	13	14
43	17	13	14
5	111	13	14
6	17	13	14
221	36	13	14
162	13	13	14
381	11	13	14
43	26	13	14
162	26	13	14
111	11	13	14
5	42	13	14
